customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,payment_method,num_additional_services,last_interaction_date,churned,days_since_contact
TC-000881,79.90398639,Female,17.53314039,Month-to-month,56.62,978.36,DSL,Yes,25.32,0.0,347.8,1.2,Credit card,5.0,2024-05-15,1,46.0
TC-004505,38.78898453,Male,1.0,One year,72.0,105.64,Fiber optic,Yes,41.39,0.0,388.1,7.9,Credit card,3.0,2024-06-02,0,28.0
TC-000782,21.96983462,Female,7.770046212,One year,72.2,656.56,Fiber optic,Yes,45.06,1.0,352.1,5.2,Electronic check,0.0,2024-04-21,0,70.0
TC-001750,57.01569139,Male,41.76009119,Two year,65.64,2918.75,Fiber optic,Yes,53.82,4.0,353.9,8.5,Bank transfer,1.0,2024-06-13,1,17.0
TC-003457,58.33154481,Female,14.77562494,Two year,52.95,827.15,DSL,Yes,1.62,1.0,350.6,6.2,Bank transfer,4.0,2024-06-04,0,26.0
TC-004932,44.16488762,Male,51.94232636,One year,89.29,4638.82,No internet,Yes,9.76,3.0,339.2,5.2,Credit card,3.0,2024-06-18,0,12.0
TC-000884,57.66241316,Female,77.21420348,Month-to-month,73.83,5626.08,Fiber optic,No,15.4,2.0,236.2,5.1,Bank transfer,4.0,2024-06-16,1,14.0
TC-003775,43.01292307,Male,5.795042908,Month-to-month,77.91,417.21,Fiber optic,Yes,10.94,3.0,422.1,7.8,Credit card,4.0,2024-05-26,1,35.0
TC-001092,41.44166645,Female,21.64819746,Month-to-month,113.2,2532.17,Fiber optic,No,15.23,1.0,341.0,7.0,Mailed check,5.0,2024-06-21,0,9.0
TC-002998,23.37359137,Male,78.77989604,Two year,67.05,5377.01,Fiber optic,No,18.12,4.0,361.4,7.4,Credit card,1.0,2024-04-15,0,76.0
TC-000532,43.01292307,Male,14.11277569,Month-to-month,71.12,1023.57,DSL,Yes,7.62,3.0,209.0,9.9,Mailed check,1.0,2024-06-23,0,7.0
TC-004101,19.49667208,Female,4.071848791,Month-to-month,59.31,159.7,Fiber optic,Yes,11.96,3.0,196.3,9.3,Credit card,1.0,2024-04-26,1,65.0
TC-004245,42.37816301,Female,29.55637598,Month-to-month,55.05,1611.09,DSL,No,52.82,3.0,327.8,2.7,Bank transfer,3.0,2024-06-22,0,8.0
TC-004140,42.06344788,Male,26.8754141,Month-to-month,49.1,1403.72,DSL,No,37.91,1.0,642.9,8.9,Mailed check,0.0,2024-05-17,0,44.0
TC-001728,54.12086697,Female,9.919507014,Month-to-month,90.06,838.04,DSL,Yes,17.52,1.0,340.2,3.5,Electronic check,3.0,2024-06-13,0,17.0
TC-000611,51.81548485,Male,8.973062662,Month-to-month,81.26,671.76,DSL,Yes,4.06,2.0,221.7,8.3,Credit card,5.0,2024-05-30,0,31.0
TC-000571,42.27627569,Female,9.682907422,Month-to-month,84.17,904.03,Fiber optic,No,3.68,2.0,304.0,8.1,Mailed check,1.0,2024-06-10,0,20.0
TC-004441,21.64596645,Male,25.02740845,Month-to-month,58.24,1555.05,Fiber optic,No,4.2,1.0,605.4,6.0,Bank transfer,3.0,2024-06-29,0,1.0
TC-004093,40.29779031,Male,38.1039152,One year,64.33,2394.84,DSL,Yes,3.59,3.0,199.1,6.6,Credit card,5.0,2024-06-18,0,12.0
TC-000344,34.39585237,Male,15.70380056,Month-to-month,101.19,1546.74,DSL,No,12.98,1.0,358.4,4.8,Electronic check,5.0,2024-06-29,0,1.0
TC-003270,51.69734307,Female,17.1518554,One year,67.98,1153.5,Fiber optic,Yes,28.26,2.0,442.7,3.4,Bank transfer,1.0,2024-02-28,0,123.0
TC-003204,61.1829872,Male,16.04134437,One year,36.13,703.5,DSL,No,5.5,1.0,475.2,4.8,Bank transfer,5.0,2024-06-23,0,7.0
TC-000435,64.53535578,Female,4.331792408,Two year,50.7,195.78,Fiber optic,Yes,30.45,2.0,357.6,6.5,Credit card,2.0,2024-06-25,0,5.0
TC-001904,47.54463288,Male,27.63766214,Month-to-month,67.88,981.625,DSL,Yes,4.9,2.0,580.3,7.5,Electronic check,3.0,2024-04-18,1,73.0
TC-003878,45.64507083,Male,1.702942766,One year,84.64,222.01,Fiber optic,No,16.45,1.0,296.5,8.6,Credit card,1.0,2024-01-09,0,173.0
TC-003286,64.55129743,Male,10.79923858,Two year,55.2,668.82,Fiber optic,No,16.42,0.0,400.5,9.0,Bank transfer,3.0,2024-06-03,1,27.0
TC-002070,55.89323103,Male,8.885607274,Month-to-month,34.02,331.38,Fiber optic,Yes,2.49,0.0,346.3,7.7,Credit card,3.0,2024-05-18,0,43.0
TC-001538,34.00948741,Male,10.97601861,Month-to-month,24.74,219.89,Fiber optic,Yes,14.0,2.0,293.3,9.6,Bank transfer,4.0,2024-06-11,1,19.0
TC-002296,49.83771158,Female,119.3037408,One year,53.09,943.95,No internet,No,26.07,2.0,141.5,5.7,Credit card,1.0,2024-06-20,0,10.0
TC-002989,25.04694413,Female,24.52193831,Month-to-month,70.0,1692.2,DSL,No,25.5,2.0,219.8,6.2,Bank transfer,1.0,2024-06-03,1,27.0
TC-001518,51.46217527,Female,12.00934345,Two year,45.6,696.37,DSL,No,45.24,3.0,337.0,8.3,Electronic check,4.0,2024-05-13,0,48.0
TC-000966,63.60175823,Female,20.22415875,One year,37.75,530.36,DSL,No,12.71,1.0,384.1,6.5,Credit card,1.0,2024-06-14,0,16.0
TC-004451,34.57551779,Female,18.34524076,Month-to-month,65.94,1198.17,Fiber optic,Yes,9.28,2.0,451.6,6.9,Credit card,5.0,2024-05-12,0,49.0
TC-000529,45.89583753,Male,30.25714614,One year,85.73,2587.27,DSL,Yes,3.75,4.0,168.7,6.8,Credit card,0.0,2024-06-28,0,2.0
TC-000177,42.19502838,Female,14.63812919,One year,60.5,936.9,No internet,Yes,24.03,3.0,348.7,4.2,Credit card,0.0,2024-06-20,1,10.0
TC-003553,47.20064966,Male,14.01720702,Two year,79.45,1070.4,DSL,Yes,0.94,1.0,293.8,3.8,Electronic check,2.0,2024-06-29,0,1.0
TC-002593,41.35764928,Female,4.554598842,Month-to-month,46.44,220.52,Fiber optic,Yes,33.83,2.0,327.4,6.5,Bank transfer,3.0,2024-06-09,1,21.0
TC-004734,49.10111124,Male,40.83866252,One year,51.94,2115.87,Fiber optic,Yes,6.14,3.0,359.1,2.3,Credit card,3.0,2024-06-21,1,9.0
TC-000573,46.90391061,Female,14.47372178,Two year,50.63,626.24,Fiber optic,Yes,13.37,0.0,524.8,3.1,Mailed check,2.0,2024-06-19,0,11.0
TC-003850,20.50272278,Male,6.297629196,Two year,55.65,267.58,No internet,No,8.65,1.0,210.0,5.3,Bank transfer,1.0,2024-06-18,0,12.0
TC-003860,39.06914473,Male,67.91083819,One year,92.15,6228.41,Fiber optic,Yes,1.29,2.0,307.2,6.3,Bank transfer,5.0,2024-06-22,0,8.0
TC-002874,33.23073404,Female,2.553091042,Month-to-month,83.8,287.48,Fiber optic,No,80.99,7.0,410.4,4.8,Mailed check,1.0,2024-03-27,1,95.0
TC-003278,44.01444746,Male,69.53043938,Month-to-month,62.67,4388.84,No internet,Yes,42.02,3.0,258.3,5.3,Credit card,5.0,2024-06-14,1,16.0
TC-002634,46.6696301,Male,38.60960799,One year,101.78,3957.54,No internet,Yes,2.92,3.0,291.3,4.9,Electronic check,1.0,2024-04-16,0,75.0
TC-002209,37.30412954,Female,120.0,Month-to-month,63.74,7663.03,DSL,No,32.44,1.0,323.0,5.3,Mailed check,3.0,2024-06-30,1,0.0
TC-002615,50.98191584,Male,64.93214672,One year,84.82,5445.85,Fiber optic,Yes,0.61,2.0,155.0,5.3,Electronic check,0.0,2024-06-16,0,14.0
TC-002811,40.24851126,Male,5.971263349,Month-to-month,38.87,162.39,DSL,Yes,13.06,4.0,328.1,6.3,Mailed check,3.0,2024-06-23,0,7.0
TC-000384,34.11367467,Female,26.10619322,Month-to-month,51.25,1261.76,Fiber optic,No,3.02,1.0,288.9,8.5,Bank transfer,1.0,2024-06-29,1,1.0
TC-000853,32.43919309,Male,22.75417487,One year,90.35,1847.55,No internet,Yes,3.32,5.0,306.2,4.3,Bank transfer,1.0,2024-04-30,0,61.0
TC-001881,56.4727745,Male,58.49910032,Two year,65.59,3951.07,No internet,Yes,5.22,2.0,299.2,8.6,Mailed check,5.0,2024-06-16,0,14.0
TC-000371,42.36765261,Male,22.46800776,Two year,27.33,611.62,Fiber optic,Yes,5.59,0.0,184.8,7.3,Electronic check,3.0,2024-05-04,0,57.0
TC-002423,38.55913884,Female,29.73269325,One year,81.37,2243.2,Fiber optic,No,6.66,1.0,392.4,9.1,Credit card,5.0,2024-04-11,0,80.0
TC-004368,42.4861052,Male,22.09334498,One year,66.56,1550.95,No internet,Yes,20.45,1.0,251.8,5.3,Credit card,2.0,2024-04-25,0,66.0
TC-001106,26.40141109,Male,9.56716194,Month-to-month,61.09,582.9,No internet,No,51.97,3.0,330.3,2.8,Electronic check,0.0,2024-06-20,1,10.0
TC-004236,24.30810503,Male,6.558514055,Month-to-month,36.16,91.84,Fiber optic,No,1.03,4.0,293.6,6.6,Bank transfer,3.0,2024-06-11,1,19.0
TC-004024,53.75384497,Female,1.0,One year,52.38,14.03,Fiber optic,No,22.12,2.0,342.2,7.6,Electronic check,1.0,2024-05-21,1,40.0
TC-001337,32.79896005,Female,8.407878851,Two year,29.85,514.65,No internet,Yes,62.22,0.0,291.4,6.2,Electronic check,5.0,2024-06-22,0,8.0
TC-002190,50.82829905,Female,45.54749784,One year,74.66,3434.04,Fiber optic,Yes,0.07,1.0,503.1,9.9,Bank transfer,2.0,2024-04-10,0,81.0
TC-004640,43.01292307,Male,19.74389192,Month-to-month,63.19,1106.17,No internet,Yes,12.43,3.0,365.5,8.3,Bank transfer,2.0,2024-06-09,0,21.0
TC-004745,66.06508662,Female,83.04135702,One year,15.0,1193.04,DSL,No,9.76,2.0,279.1,6.8,Bank transfer,3.0,2024-06-14,0,16.0
TC-003611,42.51041117,Female,1.230078192,One year,66.62,171.34,Fiber optic,No,15.87,3.0,206.7,7.3,Credit card,5.0,2024-05-27,0,34.0
TC-003007,49.29054434,Female,21.02065195,Two year,31.04,610.93,Fiber optic,Yes,29.19,4.0,507.3,5.5,Credit card,4.0,2024-05-19,0,42.0
TC-004898,25.19928866,Female,11.59377743,One year,68.05,911.9,Fiber optic,Yes,3.76,1.0,221.6,5.2,Electronic check,3.0,2024-06-14,0,16.0
TC-001172,46.21787136,Female,6.923961282,Two year,49.07,419.81,DSL,Yes,29.52,0.0,250.8,5.9,Mailed check,4.0,2024-04-30,0,61.0
TC-002645,25.65550444,Female,9.870322276,Month-to-month,71.77,682.02,DSL,Yes,9.61,2.0,367.6,9.2,Electronic check,3.0,2024-06-08,0,22.0
TC-004004,49.08945519,Male,67.52558797,Two year,34.8,2294.07,Fiber optic,Yes,24.85,2.0,448.5,4.2,Bank transfer,3.0,2024-06-26,1,4.0
TC-001423,36.52570906,Male,2.729797276,One year,41.75,161.82,DSL,No,0.65,3.0,237.4,3.0,Bank transfer,3.0,2024-04-27,1,64.0
TC-002648,20.91649471,Male,21.15862717,Month-to-month,68.37,1490.35,Fiber optic,Yes,7.46,1.0,378.8,6.0,Credit card,1.0,2024-06-29,1,1.0
TC-004488,33.33118835,Female,63.41133877,Two year,37.17,2366.66,No internet,Yes,40.08,2.0,285.3,5.5,Bank transfer,4.0,2024-06-25,0,5.0
TC-004198,18.51527953,Male,38.7952057,Month-to-month,82.41,3270.88,DSL,Yes,15.23,0.0,544.3,6.5,Bank transfer,2.0,2024-06-27,0,3.0
TC-001465,33.29214825,Male,8.566440182,One year,55.38,477.94,Fiber optic,Yes,2.08,1.0,508.8,10.0,Mailed check,1.0,2024-05-25,0,36.0
TC-000875,41.50309541,Female,1.0,One year,38.69,12.4,DSL,Yes,7.97,3.0,250.3,4.6,Credit card,4.0,2024-05-15,1,46.0
TC-002298,63.02397889,Female,17.48462555,Month-to-month,52.27,772.07,Fiber optic,Yes,46.18,1.0,203.4,3.4,Bank transfer,3.0,2024-05-08,0,53.0
TC-003594,19.80833665,Female,38.14369957,Month-to-month,50.41,1991.55,Fiber optic,Yes,4.82,4.0,297.9,6.5,Credit card,1.0,2024-06-21,1,9.0
TC-004385,32.88791569,Male,29.58087294,Month-to-month,65.94,2087.35,Fiber optic,No,1.03,1.0,420.9,6.8,Credit card,2.0,2024-06-30,0,0.0
TC-001252,54.50293442,Male,16.80581725,Month-to-month,67.1,1182.91,No internet,Yes,18.6,2.0,189.3,7.9,Electronic check,3.0,2024-05-20,1,41.0
TC-002707,44.1733175,Male,33.09803029,Month-to-month,84.18,2921.12,Fiber optic,Yes,14.5,1.0,216.7,2.4,Bank transfer,0.0,2024-06-11,1,19.0
TC-000841,41.25804436,Male,21.34340012,Month-to-month,119.71,2482.0,Fiber optic,Yes,10.25,3.0,232.3,8.6,Bank transfer,4.0,2024-06-13,0,17.0
TC-003133,44.16488762,Male,6.997973262,One year,104.97,757.81,Fiber optic,Yes,3.19,3.0,405.2,6.4,Bank transfer,3.0,2024-04-13,0,78.0
TC-000582,35.77068129,Male,74.01212244,One year,59.81,4356.98,No internet,Yes,28.34,4.0,76.8,9.9,Mailed check,3.0,2024-03-27,0,95.0
TC-000205,21.33495948,Female,31.5355168,Month-to-month,64.02,1992.76,Fiber optic,No,4.81,3.0,377.4,7.7,Credit card,5.0,2024-06-19,1,11.0
TC-001642,63.18330833,Female,2.504569806,Month-to-month,78.11,283.27,Fiber optic,Yes,1.24,4.0,440.1,7.1,Bank transfer,5.0,2024-05-16,1,45.0
TC-002015,54.44212263,Female,5.062832111,Month-to-month,100.9,584.19,Fiber optic,Yes,0.35,2.0,131.8,5.2,Credit card,4.0,2024-03-26,1,96.0
TC-000906,42.69654822,Male,32.14206397,Two year,15.3,542.17,Fiber optic,No,1.12,0.0,286.2,2.8,Credit card,2.0,2024-06-28,0,2.0
TC-000632,64.94325479,Male,12.93047917,Month-to-month,15.04,274.4,DSL,Yes,2.06,1.0,302.6,5.7,Bank transfer,3.0,2024-04-10,1,81.0
TC-004011,42.33946279,Male,3.975730914,Month-to-month,82.08,477.9,No internet,Yes,13.86,3.0,166.3,1.6,Mailed check,3.0,2024-05-05,1,56.0
TC-001975,41.71936865,Male,2.358531572,Month-to-month,15.0,65.74,Fiber optic,No,60.05,1.0,302.4,6.2,Bank transfer,5.0,2024-06-16,1,14.0
TC-000163,59.37893369,Male,5.755369341,One year,43.64,256.14,Fiber optic,No,5.78,4.0,590.8,10.0,Bank transfer,1.0,2024-06-06,0,24.0
TC-003317,41.19142726,Female,13.15347364,Two year,45.87,536.29,DSL,Yes,10.64,0.0,483.4,5.0,Mailed check,2.0,2024-06-25,1,5.0
TC-004530,33.73527295,Male,25.79623484,Month-to-month,58.44,1747.41,DSL,Yes,14.34,2.0,328.9,5.1,Electronic check,1.0,2024-05-11,0,50.0
TC-004541,26.3970942,Male,26.37769917,Month-to-month,90.01,2216.01,DSL,No,0.91,2.0,304.0,6.2,Electronic check,3.0,2024-06-18,0,12.0
TC-000618,52.88649936,Female,28.31309298,One year,70.77,1867.63,Fiber optic,No,33.02,4.0,430.6,6.3,Electronic check,0.0,2024-05-25,0,36.0
TC-000876,68.91836795,Male,5.956055719,Month-to-month,68.85,458.65,DSL,Yes,4.94,4.0,310.0,4.7,Credit card,4.0,2024-06-30,0,0.0
TC-001432,54.23605819,Female,5.922196572,Month-to-month,31.27,165.43,DSL,Yes,16.45,2.0,162.4,2.2,Bank transfer,1.0,2024-06-30,1,0.0
TC-000548,38.95431921,Male,24.94069847,Month-to-month,99.55,2521.61,Fiber optic,Yes,52.62,0.0,233.0,6.3,Bank transfer,5.0,2024-06-23,0,7.0
TC-003403,44.93222597,Male,16.0738124,One year,68.89,962.67,No internet,No,0.32,1.0,379.4,7.3,Bank transfer,2.0,2024-06-06,0,24.0
TC-004592,44.94361411,Female,20.36906351,One year,60.59,1198.9,Fiber optic,Yes,14.68,3.0,162.2,3.8,Credit card,5.0,2024-06-15,1,15.0
TC-004267,46.36345586,Male,26.62239218,Month-to-month,81.39,2359.07,Fiber optic,No,31.31,1.0,532.7,7.6,Electronic check,3.0,2024-05-28,0,33.0
TC-003932,64.92047039,Female,40.85718604,Two year,32.51,1317.35,No internet,Yes,28.69,2.0,208.5,6.3,Credit card,1.0,2024-06-19,0,11.0
TC-002719,33.11466067,Male,52.45418209,Month-to-month,46.72,2522.93,Fiber optic,Yes,2.82,1.0,149.0,5.9,Electronic check,1.0,2024-04-03,1,88.0
TC-004772,27.37790136,Female,28.88125011,Month-to-month,75.94,2185.72,DSL,Yes,29.62,2.0,487.3,3.1,Credit card,2.0,2024-05-16,1,45.0
TC-004123,56.36687422,Male,23.54595458,Month-to-month,61.28,1414.46,Fiber optic,Yes,3.1,2.0,304.0,7.1,Credit card,3.0,2024-04-11,0,80.0
TC-001862,54.1621241,Male,50.89766221,Two year,83.03,4421.31,DSL,No,77.2,3.0,0.0,10.0,Credit card,2.0,2024-05-05,0,56.0
TC-000641,36.96322951,Female,39.42524792,Month-to-month,44.4,1652.25,Fiber optic,No,2.63,1.0,233.9,4.0,Credit card,2.0,2024-06-24,0,6.0
TC-003049,48.382349,Female,7.200299405,One year,42.92,320.44,No internet,No,24.39,6.0,224.1,6.5,Credit card,0.0,2024-06-26,1,4.0
TC-000638,43.09976951,Female,20.35142379,Two year,16.87,180.37,Fiber optic,Yes,20.72,1.0,419.3,8.6,Electronic check,5.0,2024-06-08,0,22.0
TC-004904,36.40097631,Male,1.699955454,Month-to-month,53.01,16.48,Fiber optic,Yes,13.38,1.0,277.8,7.8,Mailed check,5.0,2024-02-25,0,126.0
TC-004800,53.08770742,Male,40.64772783,Month-to-month,68.94,2727.83,DSL,No,0.37,1.0,300.2,5.4,Credit card,1.0,2024-06-22,1,8.0
TC-003048,36.95617892,Male,13.33158462,Month-to-month,99.92,1207.59,Fiber optic,Yes,23.02,0.0,189.3,3.5,Bank transfer,5.0,2024-06-20,0,10.0
TC-002097,52.05720926,Male,25.49645524,One year,41.8,947.89,Fiber optic,Yes,36.82,2.0,132.2,7.2,Bank transfer,4.0,2024-06-04,0,26.0
TC-002527,48.30141736,Male,10.25315856,One year,43.91,506.82,Fiber optic,Yes,5.13,3.0,447.6,8.6,Electronic check,5.0,2024-05-02,0,59.0
TC-003139,49.10207849,Male,6.980062793,Two year,97.8,713.19,DSL,No,25.3,3.0,497.3,5.4,Credit card,3.0,2024-06-15,1,15.0
TC-003748,44.67714996,Male,46.59115082,Month-to-month,23.99,1067.18,Fiber optic,Yes,50.28,3.0,189.4,6.4,Credit card,5.0,2024-06-21,1,9.0
TC-002900,46.30993357,Female,52.58707049,Month-to-month,59.38,3051.72,DSL,No,9.08,1.0,177.6,3.2,Credit card,5.0,2024-05-27,0,34.0
TC-000922,26.60227051,Female,30.7963565,Month-to-month,123.13,3691.91,DSL,Yes,1.46,1.0,332.8,7.5,Credit card,2.0,2024-04-01,0,90.0
TC-000547,50.65608191,Male,42.7158918,Month-to-month,81.27,3324.29,Fiber optic,Yes,36.5,4.0,472.8,3.7,Electronic check,0.0,2024-06-12,0,18.0
TC-003740,21.77929332,Male,11.7526403,Month-to-month,57.43,705.87,Fiber optic,Yes,31.8,2.0,486.9,10.0,Credit card,0.0,2024-05-30,0,31.0
TC-001901,52.45431607,Female,1.0,One year,73.37,20.48,DSL,No,61.63,2.0,546.6,7.3,Credit card,4.0,2024-06-10,0,20.0
TC-002029,45.14489123,Male,21.76452702,Month-to-month,19.48,351.16,Fiber optic,No,0.6,2.0,202.3,8.9,Credit card,0.0,2024-06-29,0,1.0
TC-002302,27.02909059,Male,120.0,Two year,41.56,4967.77,No internet,Yes,7.6,3.0,355.3,6.7,Credit card,5.0,2024-06-12,0,18.0
TC-001886,46.20241738,Female,10.51981075,Two year,30.25,568.58,DSL,No,6.36,0.0,270.3,9.7,Electronic check,0.0,2024-05-25,0,36.0
TC-001643,40.80537913,Female,47.44500024,Month-to-month,64.88,3065.01,Fiber optic,No,9.79,3.0,456.4,5.2,Electronic check,4.0,2024-06-23,0,7.0
TC-004399,58.20084089,Female,1.772640296,Month-to-month,52.41,124.0,No internet,Yes,17.57,3.0,496.9,7.5,Electronic check,4.0,2024-06-19,0,11.0
TC-004859,43.96035037,Male,34.44390556,Two year,89.71,3155.41,Fiber optic,Yes,16.12,0.0,228.2,5.5,Credit card,5.0,2024-06-27,0,3.0
TC-002098,25.9221415,Female,50.4799214,One year,62.51,3241.03,No internet,Yes,17.2,2.0,342.7,6.6,Electronic check,3.0,2024-04-22,0,69.0
TC-004402,58.07894798,Female,46.45855864,One year,75.03,3462.97,Fiber optic,No,22.93,1.0,415.8,5.9,Electronic check,5.0,2024-06-26,0,4.0
TC-003634,53.16278565,Female,39.15082869,Two year,80.3,3171.78,No internet,Yes,2.55,2.0,206.2,4.9,Credit card,4.0,2024-06-15,0,15.0
TC-004540,53.49364463,Male,39.99856872,Month-to-month,51.41,2156.38,Fiber optic,Yes,23.57,4.0,201.7,9.4,Bank transfer,1.0,2024-06-25,0,5.0
TC-000837,65.25750739,Male,120.0,One year,73.62,8826.44,No internet,Yes,18.67,1.0,363.7,7.7,Credit card,2.0,2024-05-28,0,33.0
TC-000602,28.16752014,Male,31.04750948,One year,15.0,296.57,Fiber optic,No,6.3,0.0,450.4,5.9,Bank transfer,2.0,2024-06-22,0,8.0
TC-002185,43.89471299,Male,1.0,Two year,45.01,101.33,DSL,Yes,9.56,4.0,435.9,4.4,Mailed check,5.0,2024-06-29,0,1.0
TC-003942,60.45333263,Female,2.813281815,Two year,37.09,41.41,Fiber optic,No,56.34,2.0,361.3,2.8,Bank transfer,2.0,2024-06-29,0,1.0
TC-002529,72.84815347,Female,64.52434898,Two year,96.37,6136.17,Fiber optic,Yes,8.96,0.0,211.5,3.9,Bank transfer,1.0,2024-06-01,1,29.0
TC-004352,42.71240202,Female,34.6543358,Month-to-month,63.68,2249.41,Fiber optic,No,8.57,2.0,230.6,5.1,Credit card,4.0,2024-06-30,1,0.0
TC-001583,26.76267272,Female,4.768483301,One year,37.3,166.97,Fiber optic,No,14.33,2.0,193.9,4.0,Mailed check,5.0,2024-06-27,0,3.0
TC-004311,42.66538196,Male,48.01079389,Two year,58.92,2678.22,DSL,No,9.88,3.0,282.6,5.1,Bank transfer,3.0,2024-04-13,0,78.0
TC-003536,65.91663588,Male,10.20804685,One year,42.13,353.69,DSL,Yes,8.84,1.0,387.8,5.0,Credit card,0.0,2024-06-29,1,1.0
TC-003227,29.29723551,Female,41.57384523,Month-to-month,100.15,3958.78,DSL,No,4.59,2.0,635.9,7.6,Credit card,2.0,2024-04-19,1,72.0
TC-001071,41.29619132,Female,14.66860714,Month-to-month,64.59,810.38,Fiber optic,No,4.68,1.0,141.8,8.6,Electronic check,4.0,2024-05-19,0,42.0
TC-001776,22.19966233,Female,107.8117513,Month-to-month,34.61,3631.38,DSL,Yes,53.86,1.0,347.6,6.2,Credit card,0.0,2024-06-11,0,19.0
TC-004858,56.23219645,Female,39.85820624,Month-to-month,83.29,3350.32,DSL,No,17.48,0.0,317.6,7.2,Electronic check,0.0,2024-06-18,0,12.0
TC-001284,56.35053475,Male,59.0926382,Month-to-month,51.67,2947.83,DSL,Yes,2.47,3.0,178.6,4.9,Bank transfer,1.0,2024-06-25,0,5.0
TC-003113,37.48710379,Female,8.933000739,Month-to-month,40.88,270.53,DSL,Yes,10.57,3.0,335.6,4.5,Bank transfer,4.0,2024-06-30,1,0.0
TC-004803,21.06827243,Female,2.567523094,Month-to-month,84.97,280.95,No internet,No,17.38,0.0,341.5,6.8,Credit card,1.0,2024-05-30,1,31.0
TC-001837,24.84410689,Male,2.984839838,Month-to-month,72.12,217.66,No internet,Yes,1.49,1.0,360.6,3.9,Bank transfer,1.0,2024-05-29,1,32.0
TC-004287,35.13550126,Female,13.01356734,Two year,98.17,1272.74,Fiber optic,Yes,35.83,1.0,266.3,9.5,Bank transfer,2.0,2024-06-25,0,5.0
TC-001020,48.3624892,Female,21.40630291,Month-to-month,89.12,1930.44,No internet,No,33.07,4.0,454.4,3.5,Bank transfer,0.0,2024-06-29,0,1.0
TC-003272,28.90558364,Male,44.32094424,Month-to-month,63.01,2829.49,DSL,No,18.33,3.0,333.6,1.9,Electronic check,0.0,2024-05-25,1,36.0
TC-001327,27.90996909,Female,22.25661209,One year,92.66,2195.32,Fiber optic,Yes,4.49,0.0,125.5,7.9,Mailed check,2.0,2024-05-26,0,35.0
TC-000476,38.26445941,Female,41.62321355,Month-to-month,57.27,2505.93,Fiber optic,No,5.23,1.0,148.0,2.8,Electronic check,2.0,2024-03-19,0,103.0
TC-003517,30.06664398,Female,2.979972365,Two year,57.22,65.89,DSL,Yes,3.67,3.0,585.6,7.3,Credit card,1.0,2024-06-12,0,18.0
TC-001652,46.88694475,Male,8.670594,Two year,67.87,435.16,Fiber optic,Yes,31.52,1.0,110.8,7.5,Credit card,0.0,2024-06-19,1,11.0
TC-004078,43.01292307,Male,8.41617029,Month-to-month,76.6,584.49,DSL,Yes,8.47,4.0,302.2,5.3,Electronic check,2.0,2024-03-06,1,116.0
TC-004330,35.9730746,Male,12.19752367,One year,53.4,742.3,Fiber optic,Yes,17.02,3.0,406.1,3.9,Electronic check,0.0,2024-06-18,1,12.0
TC-004484,50.30083475,Female,10.96424895,Two year,64.7,741.85,DSL,No,15.55,4.0,563.4,4.1,Mailed check,2.0,2024-06-15,1,15.0
TC-002524,37.29705471,Male,35.86646664,Month-to-month,42.56,1581.89,Fiber optic,No,6.3,1.0,428.6,5.6,Credit card,3.0,2024-05-02,0,59.0
TC-002635,67.49936062,Female,1.0,Month-to-month,59.37,188.28,DSL,Yes,0.82,1.0,154.6,6.9,Mailed check,5.0,2024-05-11,0,50.0
TC-001374,43.89471299,Female,70.81701547,Two year,116.1,8274.16,DSL,Yes,32.02,2.0,524.5,5.8,Mailed check,1.0,2024-06-16,0,14.0
TC-000740,57.21555098,Female,71.94500654,Month-to-month,52.95,3737.55,DSL,Yes,5.6,3.0,164.0,0.8,Bank transfer,3.0,2024-06-10,0,20.0
TC-003692,54.59202757,Female,26.60760288,Month-to-month,76.15,1876.83,Fiber optic,Yes,36.44,1.0,579.2,2.2,Electronic check,4.0,2024-06-14,1,16.0
TC-004785,83.32826616,Female,25.72483044,One year,104.05,2671.79,Fiber optic,Yes,6.04,2.0,353.3,7.3,Credit card,1.0,2024-06-03,0,27.0
TC-000868,47.01685185,Female,5.865233118,Month-to-month,65.79,328.22,Fiber optic,Yes,73.5,0.0,494.4,2.9,Bank transfer,1.0,2024-06-17,1,13.0
TC-001141,37.53654745,Male,25.03197059,Month-to-month,93.48,2491.67,DSL,Yes,12.53,2.0,228.3,4.8,Electronic check,2.0,2024-06-28,0,2.0
TC-000998,51.61264292,Female,11.15622363,Month-to-month,94.99,850.91,DSL,Yes,3.24,4.0,395.5,7.1,Electronic check,2.0,2024-04-02,0,89.0
TC-001338,37.4629547,Male,34.05123225,Two year,103.55,3578.75,DSL,No,6.7,4.0,254.4,7.3,Bank transfer,3.0,2024-05-03,0,58.0
TC-000542,25.05439718,Male,27.90911789,Month-to-month,89.64,2562.98,DSL,Yes,19.77,1.0,253.7,5.3,Credit card,5.0,2024-06-14,1,16.0
TC-001100,47.19732714,Male,2.870557101,One year,49.8,335.95,DSL,No,14.16,0.0,272.8,5.0,Electronic check,4.0,2024-06-03,0,27.0
TC-001133,66.20566904,Female,56.49660472,Month-to-month,66.57,3756.15,DSL,Yes,8.62,1.0,288.9,6.3,Bank transfer,5.0,2024-05-19,1,42.0
